gene,gene_name,zscore,VAR_g,n,covariance_n,model_n,pred_perf_R2
CD69,CD69,0.88394536594,0.0160983206176,17,17,17,0.0171077056385
CD68,CD68,1.15856943793,0.0116655038509,15,15,15,0.017874322092
TPD52L2,TPD52L2,-0.973948313508,0.0284683987228,18,18,18,0.0410649095275
TERF2IP,TERF2IP,1.16969312231,0.000663154959818,6,6,6,5.01478123373e-06
TPD52L1,TPD52L1,0.090469200554,0.111781782724,55,55,55,0.129928888893
CELA1,CELA1,-0.422191134106,0.414659385928,17,17,17,0.513485845466
ISOC2,ISOC2,-1.96863327584,0.00587068130667,2,2,2,0.0167054690866
ISOC1,ISOC1,0.916983767769,0.211659473356,38,42,42,0.322664613535
BTF3,BTF3,0.790561364359,0.000733050144284,1,1,1,7.95171995994e-05
HRK,HRK,-0.640126360338,0.323938739488,19,20,20,0.40908263095
ACTR3C,ACTR3C,-0.409439993246,0.0209613406665,5,5,5,0.0415647090307
ACTR3B,ACTR3B,0.386765220074,0.0219605047677,31,33,33,0.0250098755222
WDR12,WDR12,-0.858602909118,0.000690715284942,2,2,2,0.000105757708221
SRP68,SRP68,0.912930589238,0.00094849763204,2,2,2,0.00154564546817
WDR17,WDR17,0.662341288613,0.00697969253156,25,25,25,0.00216017877967
WDR19,WDR19,-0.77120465894,0.0669246539198,26,27,27,0.12018674962
WDR18,WDR18,-0.313945064803,0.577655428947,21,21,21,0.668373608116
GPR56,GPR56,-1.3160288561,0.0164755739536,4,5,5,0.0377810533116
LMF2,LMF2,-0.236676334773,0.0352407086271,26,28,28,0.0370968561722
PPP2R1B,PPP2R1B,-0.284289833029,0.0700355399758,19,19,19,0.0894297835986
JHDM1D,JHDM1D,1.00563831922,0.0178394188352,16,18,18,0.0321185947073
C1orf212,C1orf212,0.431396022629,0.266369962727,47,47,47,0.331266661882
C1orf213,C1orf213,0.377612734257,0.0369909321752,14,14,14,0.0708980196667
C1orf216,C1orf216,-0.210593947959,0.00730392563159,10,10,10,0.00961189093455
ZMYND15,ZMYND15,0.382795738053,0.105271011177,69,70,70,0.0695668954553
ZMYND12,ZMYND12,-2.16490234794,0.155974267094,47,48,48,0.188288582775
WASL,WASL,1.36666753782,0.0124495023428,25,25,25,0.0128318822388
NOC4L,NOC4L,0.0816295800639,0.147963906251,120,120,120,0.131744893833
ZMYND19,ZMYND19,0.16190881473,0.00380691446595,10,10,10,0.00461521777454
CLEC3B,CLEC3B,-1.51552389265,0.433287591859,24,24,24,0.535266298051
CGGBP1,CGGBP1,-1.03718086609,0.0168710343425,20,20,20,0.026620585079
HSPA1L,HSPA1L,-0.276041337267,0.0969877639639,43,46,46,0.0700575902186
MAD2L1BP,MAD2L1BP,0.490471913197,1.38463067939e-05,1,1,1,0.00301195471573
HSPB6,HSPB6,-1.2552169886,0.000808433021941,1,1,1,0.000134524488911
IDH3A,IDH3A,-1.0204584867,0.00578308989644,13,13,13,0.00318310984838
C10orf35,C10orf35,-0.490245975592,0.0617731897568,14,14,14,0.090707135456
C10orf32,C10orf32,-0.193568110881,0.20261225492,21,21,21,0.23664117076
HSPB1,HSPB1,-0.154633643296,0.0323687666687,28,28,28,0.0250864327479
PKN1,PKN1,0.817676814492,0.03370831162,44,45,45,0.0232467797518
PKN3,PKN3,1.16803093094,0.642635615474,76,77,77,0.580056523341
PKN2,PKN2,0.746594322113,6.37841781247e-05,2,2,2,0.00393955596093
C5orf28,C5orf28,0.587796109696,0.0107497276376,20,20,20,0.0031510942026
HSPB9,HSPB9,1.80238256909,0.00782123265696,7,7,7,0.0114493492797
C12orf73,C12orf73,0.28062732592,0.000639200101707,4,4,4,0.000290415578635
RHOBTB2,RHOBTB2,0.153309157567,0.0173400427642,18,18,18,0.0290367400348
RHOBTB1,RHOBTB1,1.3872889109,0.0519937080512,28,28,28,0.0620291319073
INO80D,INO80D,-2.88879738758,0.0109298491044,32,32,32,0.00226071600425
INO80E,INO80E,-0.504161663118,0.0289143412929,22,22,22,0.040198230428
INO80B,INO80B,-0.75286328176,0.0305992424565,16,16,16,0.0536881030409
INO80C,INO80C,-0.574724325934,0.186935743106,118,120,120,0.126423163087
DIS3L2,DIS3L2,0.233934188895,0.0031176678382,3,3,3,0.00277790248184
FAM43A,FAM43A,-0.463967406335,0.281707015771,42,42,42,0.342444730906
ZNF784,ZNF784,-0.16237320372,0.0390078959118,22,22,22,0.053099230503
TEX261,TEX261,2.34925367501,0.0179167756739,8,8,8,0.0245122966517
C5orf22,C5orf22,1.03234568803,0.0721424327827,17,18,18,0.106894044968
UTP14C,UTP14C,-1.82123897752,0.00537972528189,13,13,13,0.00456592693715
PLOD3,PLOD3,0.28479070161,0.00538510428062,10,10,10,0.00571142656023
C5orf20,C5orf20,0.70823023614,0.0319818988916,27,29,29,0.0432625755714
KCNE2,KCNE2,0.85518714188,0.00569270031264,16,16,16,0.00275161093069
KCNE3,KCNE3,-1.07625699089,0.119672275352,17,17,17,0.169734113245
KCNE1,KCNE1,1.19921544725,0.167139286336,59,59,59,0.174373254771
FAM124B,FAM124B,0.162770450463,0.0246941939786,16,16,16,0.0417414271483
ERBB2IP,ERBB2IP,-2.05280997693,0.00162718563955,5,5,5,7.26138552027e-06
LDLRAD2,LDLRAD2,-0.0875292900739,0.00383223774199,8,8,8,0.00927944722249
LDLRAD3,LDLRAD3,0.0558018796852,0.00259106699881,19,19,19,0.00565463470769
PBXIP1,PBXIP1,-0.0394108167943,0.0268531433799,20,20,20,0.0319444256435
RFTN2,RFTN2,-0.194099130463,0.133766692292,43,45,45,0.178276352602
DNASE1,DNASE1,-0.548202666434,0.0933903821996,41,43,43,0.127123601424
NAV1,NAV1,0.0187073285998,0.073807006463,55,55,55,0.0886481487158
CSNK1D,CSNK1D,1.29085748062,0.0494922988789,22,23,23,0.0750613686162
CSNK1E,CSNK1E,-1.90946013247,0.038862258105,28,29,29,0.056742438372
LIG1,LIG1,-0.129748136795,0.0278994047165,21,21,21,0.0348690069062
LIG3,LIG3,1.43674311978,0.307130963867,17,17,17,0.384983264593
APEH,APEH,-0.766241527945,0.0908318061011,29,29,29,0.110808451663
IREB2,IREB2,0.514382495726,0.131541435377,49,49,49,0.165421442328
RNMTL1,RNMTL1,0.418223196323,0.0198375157092,26,26,26,0.0248697513237
ATP13A1,ATP13A1,-0.11555689376,0.0069597536653,14,14,14,0.00389439048172
EHBP1L1,EHBP1L1,0.722212504457,0.00914278960061,10,10,10,0.0159576727427
FNTA,FNTA,1.34703398746,0.0374717713415,34,34,34,0.0461100428849
FNTB,FNTB,-0.500864701688,0.46968184566,132,132,132,0.420502571087
TPSD1,TPSD1,-1.97174341329,0.423759129511,63,64,64,0.486555104591
UMODL1,UMODL1,1.15121106987,0.0994579802858,30,31,31,0.134099780135
KCTD13,KCTD13,1.17174014077,0.00432779591407,11,11,11,0.00585004647561
KCTD12,KCTD12,-1.8620512297,0.000471975024562,3,3,3,0.000696953572407
KCTD11,KCTD11,1.5557413018,0.197990755652,37,37,37,0.248136152608
KCTD10,KCTD10,-0.129151031781,0.288605145615,69,72,72,0.300871328962
CSPG4,CSPG4,0.317168156833,0.0246095032296,30,31,31,0.0173746262587
KCTD14,KCTD14,1.26258284974,0.0245005531609,41,41,41,0.0134424000221
KCTD18,KCTD18,-0.641081634749,0.0112266346116,14,14,14,0.0105027543489
ZKSCAN1,ZKSCAN1,-0.986989469071,0.0564237303946,42,43,43,0.0541882395852
ZKSCAN3,ZKSCAN3,0.761383169631,0.0431285303927,41,41,41,0.0437425373807
ZKSCAN2,ZKSCAN2,0.148148732824,0.0219225765453,13,13,13,0.0415044983611
ZKSCAN5,ZKSCAN5,-0.179170607211,0.194893884489,21,21,21,0.208454422857
ZKSCAN4,ZKSCAN4,0.68642138536,0.0732085026667,17,17,17,0.0968886956269
GLIS3,GLIS3,-0.969963800308,0.0233277790615,16,16,16,0.0503843559347
KIAA1407,KIAA1407,1.0966050361,0.0334093004187,10,10,10,0.0582612092239
SLC25A34,SLC25A34,-0.842001287047,0.341559317148,41,41,41,0.386451394561
SLC25A37,SLC25A37,0.767987652429,0.237375675072,60,61,61,0.298247599023
SLC25A36,SLC25A36,-0.754999219073,0.000557426954966,4,4,4,0.000882427711384
DCP1B,DCP1B,0.324483892343,0.0196748097031,42,42,42,0.0102623870935
SLC25A32,SLC25A32,0.0493310579268,0.0649114574585,28,29,29,0.092722331374
SLC25A39,SLC25A39,-0.873622000827,0.0525653569762,24,24,24,0.0586862850939
SLC25A38,SLC25A38,2.13683402056,0.00913702476831,4,4,4,0.0196361429151
TUBA1C,TUBA1C,-0.0993197802633,0.0577232133746,69,72,72,0.0646225217432
TUBA1B,TUBA1B,-2.90154832005,0.0485316699475,23,23,23,0.0628864285818
TUBA1A,TUBA1A,1.68205005319,0.0122326763942,36,39,39,0.00835742209183
IGSF10,IGSF10,-0.378177925548,0.274290487761,25,25,25,0.29353648317
IGSF11,IGSF11,-0.473894520356,0.106317149087,44,44,44,0.139316545522
TMEM181,TMEM181,-0.898481044144,0.00133880715665,2,3,3,0.00131069592639
TMEM180,TMEM180,0.502596408259,0.32962946365,38,38,38,0.341698008778
TMEM186,TMEM186,-1.12537864698,0.00111284627222,4,4,4,0.000685703338949
DBF4,DBF4,-0.943958033566,0.00649276418368,16,16,16,0.00606100897473
TMEM189,TMEM189,-0.53577839958,0.00554331674421,9,9,9,0.0114033713869
SLC7A6,SLC7A6,-0.211721562832,0.118103991496,17,17,17,0.140356376838
FAM102B,FAM102B,0.290657947959,0.00741021103902,7,7,7,0.0109772696792
FAM102A,FAM102A,2.14484866385,0.0399123307524,21,21,21,0.0631459989875
C7orf55,C7orf55,-2.45739634272,0.0197578026195,20,20,20,0.0229677979768
ADI1,ADI1,-0.183826058955,0.27862519992,20,21,21,0.348773487593
PGBD4,PGBD4,-0.190847593271,0.0171842954497,21,21,21,0.0260229641399
RIMKLA,RIMKLA,0.12807134606,0.166153775236,32,32,32,0.210144504503
RIMKLB,RIMKLB,-0.552938780811,0.0130415796622,23,23,23,0.00607683342639
TAF7,TAF7,0.423929279583,0.0757101865684,41,41,41,0.0717912841346
TAF6,TAF6,1.9149683291,0.15315391197,23,23,23,0.203290036082
TAF4,TAF4,0.378929021127,0.00663815968929,23,23,23,0.0139852327021
TAF3,TAF3,-0.0513596711619,0.00522049494448,18,19,19,0.00422561667444
TAF2,TAF2,-1.29422347168,0.0129437866534,16,16,16,0.0259465289095
PCID2,PCID2,-1.61813765627,0.0182460307623,7,7,7,0.0364108510999
HMOX1,HMOX1,-0.732653140231,0.109123146032,49,49,49,0.115031425578
USP10,USP10,-1.37625807242,0.060828927043,76,77,77,0.0688847633646
TAF9,TAF9,0.482008228663,0.0230196010926,14,15,15,0.0539473491949
HMOX2,HMOX2,0.123790195568,0.0248978936712,24,24,24,0.020101857892
TSPAN32,TSPAN32,-1.91554610578,0.278836433764,87,87,87,0.291130646678
TSPAN33,TSPAN33,-1.96396869777,0.184356710752,76,77,77,0.174765178443
TSPAN31,TSPAN31,-1.91387423314,0.154102168068,70,70,70,0.16587793204
ELMO2,ELMO2,-1.52663651793,0.0114754765897,10,10,10,0.0230491407025
POMT1,POMT1,1.46300715062,0.0496903191876,28,28,28,0.068313541964
POMT2,POMT2,2.19954920755,0.0943878590917,65,65,65,0.109326454603
AIF1,AIF1,0.366370350468,0.0358804178008,18,18,18,0.0426524621791
AGPS,AGPS,-1.54156312846,0.0268417936094,24,25,25,0.0309776639822
ALAD,ALAD,0.2132185382,0.0306491122694,65,65,65,0.0269786065022
STOM,STOM,-0.450096806066,0.00360007201496,19,19,19,0.000555458913777
CCNG2,CCNG2,-0.058378987785,0.0200501606782,27,27,27,0.0212109229899
PDXK,PDXK,0.664846168347,0.290682411224,21,22,22,0.359869080944
CLTCL1,CLTCL1,-0.0704460964985,0.373233864057,28,28,28,0.469722258475
LRRCC1,LRRCC1,-0.754900076081,0.0495215523243,9,9,9,0.0731822845909
NPLOC4,NPLOC4,-1.34209695519,0.0281517704495,28,28,28,0.0241800594006
TMEM86A,TMEM86A,-1.36828652146,0.0375552984836,25,25,25,0.0718231822685
TMEM86B,TMEM86B,-0.225480893882,0.122347265269,17,17,17,0.165340753587
LGALS12,LGALS12,-1.02923735824,0.171707293093,8,8,8,0.252422349087
FNIP2,FNIP2,0.0454768333769,0.0539108472627,19,19,19,0.0763634873494
MBLAC1,MBLAC1,-0.143678164612,0.284965104272,41,44,44,0.286855812339
BCL10,BCL10,-1.17856857273,0.0134339630061,5,5,5,0.0325458406373
AP2M1,AP2M1,0.833725996925,0.0450785168093,24,24,24,0.0591179808986
SOS1,SOS1,0.147538741668,0.00850793125692,13,13,13,0.0131424077437
PDCD6,PDCD6,-1.35455872705,0.0545446046137,29,30,30,0.0675087134926
TCF25,TCF25,0.224802068772,0.0218579622376,20,20,20,0.0267784349254
PDCD4,PDCD4,-0.225800381687,0.0142048092187,28,29,29,0.0113352749775
PDCD5,PDCD5,-0.744225017441,0.125895652478,31,31,31,0.193704748225
PDCD2,PDCD2,-2.15108174813,0.00316324623716,8,8,8,0.000226383255485
PDCD1,PDCD1,-0.10840102476,0.0940228197359,27,27,27,0.112275164116
PRUNE,PRUNE,-0.507740147911,0.00381044604223,10,10,10,0.00326831659758
MINA,MINA,-1.50331564968,0.160487141036,38,39,39,0.212488604643
CTLA4,CTLA4,-1.12458599927,0.0181100571225,19,20,20,0.0186430476479
HDLBP,HDLBP,0.949895550717,0.100496786144,28,28,28,0.12554351025
PBLD,PBLD,0.118375183635,0.0378222508028,17,17,17,0.0366203039923
C3,C3,1.13384096869,0.0349674748101,20,20,20,0.0758271796326
ERP44,ERP44,0.132885359921,0.0184235836197,19,19,19,0.0202657554775
SERPINF1,SERPINF1,-0.638154962614,0.0571321457277,29,29,29,0.0718900475979
ARFGEF2,ARFGEF2,0.0684880614745,0.0259437558642,35,35,35,0.0248464893236
SERPINF2,SERPINF2,0.470066826723,0.408694630916,23,23,23,0.534583380931
GCAT,GCAT,-0.52351013355,0.482590190182,33,33,33,0.577741209609
C7orf50,C7orf50,0.919709340939,0.0222401619344,21,21,21,0.0328816869146
VPS26A,VPS26A,0.40937958328,0.0272322867581,33,34,34,0.0283649754021
VPS26B,VPS26B,1.68398063997,0.0352427615281,39,39,39,0.0386635581428
KLRD1,KLRD1,0.362910563294,0.138058153432,22,22,22,0.186081871826
PGPEP1,PGPEP1,0.524023138172,0.128335251506,46,46,46,0.14982022691
SMU1,SMU1,1.17184127825,0.0847211298231,36,37,37,0.115878453063
SREBF2,SREBF2,0.58365696018,0.00610457941589,10,10,10,0.00636845105901
SREBF1,SREBF1,-0.528824690081,0.165479322245,19,19,19,0.200953336675
OXCT1,OXCT1,0.73310561658,0.00513931481215,17,19,19,0.00347868297292
SLC48A1,SLC48A1,0.000686394294545,0.0141183654581,13,13,13,0.0255031778562
C7orf53,C7orf53,-0.70147089663,0.158638613926,100,101,101,0.118147589967
RHCE,RHCE,1.75684818421,0.114368734016,58,58,58,0.112966654245
STAC,STAC,1.23139855262,0.0871621292304,65,66,66,0.0866006502959
KARS,KARS,-0.445431762877,0.00411421385348,13,13,13,0.00674033965107
FBXO44,FBXO44,2.81824332564,0.208899140658,39,39,39,0.311066140083
IRAK1BP1,IRAK1BP1,1.12445058765,0.155810688785,30,30,30,0.19217000414
PDE9A,PDE9A,0.410172607898,0.287608764818,96,97,97,0.344992472294
COX6B1,COX6B1,1.19384698579,0.119870532565,10,10,10,0.180376766209
PDE2A,PDE2A,-0.540005171515,0.163103548793,43,43,43,0.179042707678
COX6B2,COX6B2,-0.495325166913,0.128384078446,48,48,48,0.16003252014
ZNF320,ZNF320,0.612487541652,0.320801385887,61,61,61,0.379833915278
TAF6L,TAF6L,1.85911660448,0.0207285464803,55,57,57,0.00874743075785
TATDN1,TATDN1,-1.07731022959,0.00539032636955,10,10,10,0.00854674251507
TATDN3,TATDN3,-0.91755104644,0.0824869694507,50,50,50,0.102829851227
TATDN2,TATDN2,-1.82194402545,0.00492053030442,24,24,24,0.00279584510467
C1orf174,C1orf174,-0.713197969465,0.122251955681,32,32,32,0.161505515449
C1orf177,C1orf177,0.0635306404968,0.0367883078973,9,9,9,0.0611842746895
RPIA,RPIA,-1.48368518201,0.0227806593581,16,16,16,0.0244911050048
C1orf170,C1orf170,0.533293251686,0.112309379792,34,34,34,0.0904004129153
C1orf172,C1orf172,-1.59919414912,0.0146197946083,34,35,35,0.00669447272272
ARL4A,ARL4A,2.1152600601,0.0550616008423,46,47,47,0.0604697123129
MTA2,MTA2,-0.629114058674,0.00391758457513,16,17,17,0.000734595135194
MTA3,MTA3,0.0332487964709,0.0623820001044,65,65,65,0.0429873466693
LRP10,LRP10,-1.88400483499,0.0829531682549,17,17,17,0.122595598692
LRP11,LRP11,-0.238407191744,0.000211556655572,4,4,4,0.000380950123281
LRP12,LRP12,0.214349186189,0.0492878205886,13,13,13,0.0724438218162
CUBN,CUBN,-1.44577392861,0.460814386573,45,45,45,0.478563116821
GAPDHS,GAPDHS,-0.0542719056898,0.000359905016076,2,3,3,0.0269791895207
GPC1,GPC1,-0.384967881529,0.0836594935695,65,65,65,0.0864675567635
GPC2,GPC2,-0.188648169209,0.067126988754,59,59,59,0.0391915932377
SH3BP5L,SH3BP5L,-0.00174619848657,0.100663054465,54,55,55,0.0942584698866
MPHOSPH10,MPHOSPH10,-0.515996217772,0.0131634774013,30,30,30,0.0110027268327
MTAP,MTAP,2.13531043011,0.00324336417363,4,4,4,0.0045756780828
BICD2,BICD2,-1.09549300399,0.151396824308,34,34,34,0.20885585287
BICD1,BICD1,0.143333103732,0.0329565795199,43,43,43,0.048436408838
SEC22C,SEC22C,-0.447839550191,0.00810436444878,25,25,25,0.0062580560494
SEC22A,SEC22A,-1.83723639483,0.074310157521,31,31,31,0.0990373324409
BBS1,BBS1,0.798963968698,0.0443868199112,29,29,29,0.029667796311
BBS2,BBS2,0.409969137635,0.521907963901,24,24,24,0.623424667829
BBS5,BBS5,0.752484337128,0.0360062033147,59,59,59,0.0218187853866
BBS4,BBS4,2.79885349636,0.167612272784,9,9,9,0.271554628801
BBS7,BBS7,-0.850713392505,0.00394567864391,7,7,7,0.00475573892898
DUS4L,DUS4L,1.70563081261,0.00122410256281,6,6,6,1.44345901595e-05
KIAA1984,KIAA1984,-0.508513247211,0.0214149004352,8,8,8,0.0438883148549
ANKDD1A,ANKDD1A,0.594544957233,0.719161433981,19,19,19,0.721762436329
C2orf49,C2orf49,-0.184414061818,0.00432829129715,7,7,7,0.00567381361755
C2orf48,C2orf48,0.781875614908,0.00808460356574,15,15,15,0.0148034341775
C2orf44,C2orf44,0.886078903993,0.00622178054598,6,7,7,0.00714932177488
C2orf47,C2orf47,-0.950141284608,0.00101603159678,7,7,7,0.000417636483268
C2orf40,C2orf40,0.489346263929,0.115078820575,55,56,56,0.14355743578
C2orf43,C2orf43,0.829879780731,0.396588104232,24,24,24,0.498936666156
C2orf42,C2orf42,0.726444971797,0.109459065657,42,42,42,0.132238404269
ELANE,ELANE,-0.824899582167,0.0147146179887,22,22,22,0.0157069253677
CCNE1,CCNE1,0.690986888382,0.00532370787834,6,6,6,0.014516392979
AGK,AGK,-0.383869570999,0.0264799339619,20,21,21,0.0436228098118
NIPA2,NIPA2,1.97434903887,0.123690630377,22,24,24,0.151373228019
NIPA1,NIPA1,-0.815200092602,0.0665216199212,19,20,20,0.123923401146
SSFA2,SSFA2,-0.823930912596,0.0180526317036,29,29,29,0.0121189529612
AGA,AGA,1.46494561483,0.657637653831,24,24,24,0.701322874448
CELA2B,CELA2B,-0.172454280799,0.00132677500359,4,4,4,0.000316897878014
FAM190A,FAM190A,-0.721082719932,0.00576952710201,13,13,13,0.00916703295639
PDCD11,PDCD11,0.374527011399,0.0427756922024,41,42,42,0.0335062594294
ATPIF1,ATPIF1,1.77082227724,0.0969503842913,30,31,31,0.104042579061
ESPN,ESPN,0.0592400964322,0.144043525942,45,45,45,0.177511491372
GPR180,GPR180,1.10163756693,0.261308011609,20,20,20,0.360002156221
SLC28A3,SLC28A3,-0.472855962748,0.0304199332991,17,17,17,0.0306786510112
PIK3CB,PIK3CB,0.0977130142248,0.0088371946949,20,20,20,0.008702514908
GPR183,GPR183,-1.66139954114,0.00369325213275,5,5,5,0.00671502217079
PRNP,PRNP,0.538269329974,0.00542348850975,4,4,4,0.0173669430009
PIK3CG,PIK3CG,0.0999535189208,0.0364886039574,38,38,38,0.0455280769855
ZSWIM4,ZSWIM4,-0.325746680938,0.00970287639317,5,5,5,0.022923772387
ZSWIM5,ZSWIM5,-0.982769419005,0.0819586559554,36,36,36,0.096831246691
ZSWIM6,ZSWIM6,0.217662422731,0.0056309588801,17,18,18,0.00122324797593
ZSWIM7,ZSWIM7,-1.37857502918,0.00486038807423,6,6,6,0.010163393057
ZSWIM1,ZSWIM1,-0.9438536577,0.00721868910608,16,17,17,0.00822993672805
TMEM56,TMEM56,-2.78293109862,0.00940340437267,14,14,14,0.0118767208333
TMEM54,TMEM54,0.229871601812,0.0608407453514,19,20,20,0.121676867168
SCLY,SCLY,1.03477002988,0.0342207349076,47,47,47,0.0326289935154
TMEM53,TMEM53,2.36377096296,0.0591146769368,8,8,8,0.0916386292874
TMEM51,TMEM51,-0.197021063163,0.535219275237,97,98,98,0.53541742827
FAM59B,FAM59B,0.276922057904,0.0715387442527,76,76,76,0.0662401324502
FUT2,FUT2,1.04827892766,0.00734593779755,14,15,15,0.00823324527662
FAM84B,FAM84B,-1.04982513587,0.131323584384,30,30,30,0.21191561761
RIC3,RIC3,0.179897898992,0.101807873391,94,95,95,0.0754201524011
PIK3C3,PIK3C3,2.07168290503,0.0529469813103,7,7,7,0.0792618696837
PRRG4,PRRG4,0.887687067271,0.0520701078936,43,43,43,0.0542777410928
ZNF675,ZNF675,-0.0854623628461,0.00732274180686,9,9,9,0.00373746478862
ZNF672,ZNF672,-0.0593754983852,0.0307599743389,28,28,28,0.0237546072279
ORM2,ORM2,-1.74195070695,0.273210988166,23,23,23,0.377868989766
ZNF670,ZNF670,1.78130528683,0.0220133455583,16,16,16,0.0337515255953
PARP16,PARP16,-0.293317694861,0.246176968141,11,11,11,0.323772370425
MAX,MAX,-0.378300766187,0.0694636001977,10,10,10,0.102163123547
PARP14,PARP14,2.27635166701,0.102367911015,20,20,20,0.0995457400821
PARP15,PARP15,0.519893032985,0.136104012222,31,31,31,0.17520804332
ERI2,ERI2,0.410122124063,0.0380655103479,67,67,67,0.0172726223685
ERI3,ERI3,-2.44605413718,0.00373163943602,6,6,6,0.00439698784118
KTI12,KTI12,0.0445049560524,0.00570609550945,3,3,3,0.00668920600859
ZNF678,ZNF678,0.993733327342,0.0230770593626,37,37,37,0.0245089174461
MAG,MAG,1.34841443382,0.117946502432,29,29,29,0.16127385087
MAF,MAF,-2.28763396714,0.00409710155133,11,11,11,0.00943211504135
ACLY,ACLY,1.08873040582,0.00828691985565,28,28,28,0.00910075023751
MAK,MAK,1.24739221546,0.0354739140999,24,24,24,0.0519095961513
MAL,MAL,0.518417233618,0.0212087098495,16,16,16,0.0247283847741
SLC7A5,SLC7A5,-0.594154411973,0.029766773135,16,16,16,0.0648472435738
EVL,EVL,-0.902371083147,0.0107707836855,31,31,31,0.00458798775309
ALDH3A2,ALDH3A2,0.759271519106,0.217635592643,37,38,38,0.208434280675
EVC,EVC,0.608066450916,0.0384823048464,46,46,46,0.0370826791281
MGST2,MGST2,1.101659844,0.394735964992,52,52,52,0.433239157649
MGST3,MGST3,-1.15402284912,0.500780899879,56,56,56,0.602374387134
MGST1,MGST1,-1.15741968675,0.0016461175735,2,2,2,0.00396917713152
ZNF451,ZNF451,0.508943009449,0.00616763323856,15,15,15,0.00834753309307
CSDE1,CSDE1,0.448684099229,0.000299631936546,5,5,5,0.00022088990084
AGPAT6,AGPAT6,-2.02800610512,0.0157313819525,31,31,31,0.0091162452131
BACH2,BACH2,-0.14566099899,0.0287659297798,49,49,49,0.0174363140734
BACH1,BACH1,1.00249342858,0.00207848298361,8,9,9,0.000232057058322
PAM16,PAM16,1.64272617038,0.0740455707451,45,45,45,0.0829891809059
GMDS,GMDS,-1.01740404924,0.0128925528879,26,26,26,0.0116436644929
LSR,LSR,-1.11949580366,0.111023299343,18,18,18,0.172072214274
WSB1,WSB1,-0.235765937986,0.0344973919096,16,16,16,0.0547803360743
WSB2,WSB2,0.123049269377,0.199206399804,34,34,34,0.259804885574
C9orf135,C9orf135,-0.865699767945,0.842586736863,14,14,14,0.821565046434
KCNIP4,KCNIP4,-0.22071566797,0.00664427382924,11,11,11,0.010166215057
KCNIP2,KCNIP2,0.883200739682,0.0252370197244,13,13,13,0.0545767854306
PRSS50,PRSS50,0.199923740167,0.0725540240259,18,18,18,0.103894230376
PRSS53,PRSS53,-0.731188460983,0.0348818883118,21,21,21,0.0457956642109
MPV17,MPV17,-1.19042289745,0.00386401034791,8,8,8,0.00594829193907
FAM136A,FAM136A,-0.832565285552,0.0501816389404,48,48,48,0.0608016018121
OTUD7B,OTUD7B,-0.62135928003,0.0136407642765,9,9,9,0.0169060226475
ANAPC1,ANAPC1,-1.27156934709,0.00172758988866,5,5,5,0.00588499074947
ANAPC2,ANAPC2,0.977171785827,0.00779446421238,17,17,17,0.00576901858188
ANAPC5,ANAPC5,2.04953482765,0.026376720352,12,12,12,0.0436464812826
ANAPC4,ANAPC4,0.0842483856096,0.175470387071,15,15,15,0.239262048599
KIR3DX1,KIR3DX1,-0.0721740747973,0.0780873879159,45,46,46,0.0951246894094
RPS6KA1,RPS6KA1,0.271003022412,0.00928717586139,3,3,3,0.0167294082646
